,Unnamed: 0,id,datetime,obs_dt,phone_number,arrival_hydrophone,relative_depth,depth,max_amp,second_hydrophone,t1,t2,origin_time,t,ct
1232,1232,1232,18084.387306655084,2019-07-07T09:17:43.475999Z,4,h4,38.49999999999996,208.49999999999997,0.7901761413817089,h3,0.34,0.344,2019-07-07 09:17:43.453999+00:00,0.098999,2005.4359999999965
1233,1233,1233,18084.387308391197,2019-07-07T09:17:43.631999Z,4,h4,15.749999999999996,185.75,0.7901761413817089,h3,0.035,0.013,2019-07-07 09:17:43.622999+00:00,0.169,2005.6049999999966
1234,1234,1234,18084.38731082175,2019-07-07T09:17:43.835999Z,4,h4,22.75,262.75,0.5504261469579406,h5,0.005,0.019,2019-07-07 09:17:43.822999+00:00,0.2,2005.8049999999967
1235,1235,1235,18084.387314988417,2019-07-07T09:17:44.193999Z,4,h4,-21.874999999999996,148.125,0.520158262836955,h3,0.086,0.021,2019-07-07 09:17:44.206499+00:00,0.3835,2006.1884999999966
1237,1237,1237,18084.38732385416,2019-07-07T09:17:44.583999Z,4,h4,36.74999999999999,206.75,0.596074508736318,h3,0.116,0.118,2019-07-07 09:17:44.562999+00:00,0.3565,2006.5449999999967
1238,1238,1238,18084.387367777766,2019-07-07T09:17:48.384999Z,4,h4,62.125000000000014,232.125,0.4458430427766406,h3,0.108,0.139,2019-07-07 09:17:48.349499+00:00,3.7715,2010.3314999999968
1239,1239,1239,18084.38737194443,2019-07-07T09:17:48.815999Z,4,h4,63.0,233.0,2.672593295564864,h3,0.199,0.231,2019-07-07 09:17:48.779999+00:00,0.4305,2010.7619999999968
1240,1240,1240,18084.387372986097,2019-07-07T09:17:49.207999Z,4,h4,149.625,319.625,2.445665407433375,h3,0.2,0.331,2019-07-07 09:17:49.122499+00:00,0.3425,2011.1044999999967
1243,1243,1243,18084.38738172453,2019-07-07T09:17:49.700999Z,4,h4,63.0,233.0,1.4319365393653336,h3,0.199,0.231,2019-07-07 09:17:49.664999+00:00,0.1115,2011.6469999999968
1244,1244,1244,18084.38738028934,2019-07-07T09:17:49.829999Z,4,h4,62.99999999999999,233.0,1.4319365393653336,h3,0.07,0.102,2019-07-07 09:17:49.793999+00:00,0.088,2011.7759999999967
1246,1246,1246,18084.387388622672,2019-07-07T09:17:50.184999Z,4,h4,64.75,234.75,0.8286323112771712,h3,0.176,0.21,2019-07-07 09:17:50.147999+00:00,0.354,2012.1299999999967
1247,1247,1247,18084.38738537036,2019-07-07T09:17:50.289999Z,4,h4,64.75,234.75,1.0050953285711786,h3,0.071,0.105,2019-07-07 09:17:50.252999+00:00,0.042,2012.2349999999967
1249,1249,1249,18084.38738862268,2019-07-07T09:17:50.550999Z,4,h4,23.62499999999999,193.625,1.0050953285711786,h3,0.399,0.386,2019-07-07 09:17:50.537499+00:00,0.2845,2012.5194999999967
1250,1250,1250,18084.387390706008,2019-07-07T09:17:50.731999Z,4,h4,41.125,211.125,0.9049630781499663,h3,0.018,0.025,2019-07-07 09:17:50.708499+00:00,0.171,2012.6904999999967
1251,1251,1251,18084.38739165508,2019-07-07T09:17:50.836999Z,4,h4,37.625,207.625,0.8885426657614238,h3,0.095,0.098,2019-07-07 09:17:50.815499+00:00,0.107,2012.7974999999967
1252,1252,1252,18084.38739556712,2019-07-07T09:17:51.161999Z,4,h4,63.0,233.0,0.7422114308425106,h3,0.2,0.232,2019-07-07 09:17:51.125999+00:00,0.3105,2013.1079999999968
1253,1253,1253,18084.387396608785,2019-07-07T09:17:51.248999Z,4,h4,61.24999999999999,231.25,0.7422114308425106,h3,0.113,0.143,2019-07-07 09:17:51.213999+00:00,0.088,2013.1959999999967
1254,1254,1254,18084.387405752303,2019-07-07T09:17:51.657999Z,4,h4,38.49999999999998,208.5,0.6717278090055853,h3,0.2,0.204,2019-07-07 09:17:51.635999+00:00,0.422,2013.6179999999968
1255,1255,1255,18084.38740832175,2019-07-07T09:17:51.986999Z,4,h4,10.500000000000004,250.5,0.673429802299824,h5,0.2,0.228,2019-07-07 09:17:51.980999+00:00,0.345,2013.9629999999968
1256,1256,1256,18084.387407893508,2019-07-07T09:17:52.239999Z,4,h4,159.25,399.25,1.8944416687620296,h5,0.369,0.227,2019-07-07 09:17:52.148999+00:00,0.168,2014.1309999999967
1257,1257,1257,18084.38741444443,2019-07-07T09:17:52.409000Z,4,h4,63.875,233.875,1.8944416687620296,h3,0.2,0.233,2019-07-07 09:17:52.372500+00:00,0.223501,2014.3545009999966
1258,1258,1258,18084.387416874983,2019-07-07T09:17:52.621999Z,4,h4,213.5,383.5,0.6848498545784556,h3,0.134,0.338,2019-07-07 09:17:52.499999+00:00,0.127499,2014.4819999999966
1260,1260,1260,18084.38742554397,2019-07-07T09:17:53.488999Z,4,h4,65.625,235.625,1.4647900243249934,h3,0.18,0.215,2019-07-07 09:17:53.451499+00:00,0.6235,2015.4334999999965
1261,1261,1261,18084.38742915508,2019-07-07T09:17:53.679999Z,4,h4,64.75000000000003,234.75000000000003,2.284488604184329,h3,0.347,0.381,2019-07-07 09:17:53.642999+00:00,0.1915,2015.6249999999964
1262,1262,1262,18084.38742628471,2019-07-07T09:17:53.826999Z,4,h4,64.75,234.75,2.284488604184329,h3,0.2,0.234,2019-07-07 09:17:53.789999+00:00,0.147,2015.7719999999963
1265,1265,1265,18084.38743322916,2019-07-07T09:17:54.387999Z,4,h4,63.87500000000003,233.87500000000003,2.161937242123709,h3,0.351,0.384,2019-07-07 09:17:54.351499+00:00,0.386999,2016.3334999999965
1266,1266,1266,18084.38743909721,2019-07-07T09:17:54.538999Z,4,h4,63.875,233.875,2.161937242123709,h3,0.2,0.233,2019-07-07 09:17:54.502499+00:00,0.151,2016.4844999999966
1267,1267,1267,18084.3874377199,2019-07-07T09:17:54.646999Z,4,h4,63.875,233.875,2.161937242123709,h3,0.092,0.125,2019-07-07 09:17:54.610499+00:00,0.108,2016.5924999999966
1268,1268,1268,18084.38744210647,2019-07-07T09:17:54.911999Z,4,h4,64.75,234.75,2.793667518121297,h3,0.2,0.234,2019-07-07 09:17:54.874999+00:00,0.2645,2016.8569999999966
1269,1269,1269,18084.38744148147,2019-07-07T09:17:55.141999Z,4,h4,28.0,198.0,0.6481019236534256,h3,0.01,0.002,2019-07-07 09:17:55.125999+00:00,0.251,2017.1079999999965
1270,1270,1270,18084.387447233785,2019-07-07T09:17:55.244999Z,4,h4,40.25,280.25,0.6543676748348882,h5,0.009,0.003,2019-07-07 09:17:55.221999+00:00,0.096,2017.2039999999965
1271,1271,1271,18084.387448391197,2019-07-07T09:17:55.343999Z,4,h4,51.625000000000014,221.625,0.6946390310828218,h3,0.38,0.399,2019-07-07 09:17:55.314499+00:00,0.0925,2017.2964999999965
1272,1272,1272,18084.387450486098,2019-07-07T09:17:55.523999Z,4,h4,43.75,213.75,0.6946390310828218,h3,0.011,0.021,2019-07-07 09:17:55.498999+00:00,0.1845,2017.4809999999966
1274,1274,1274,18084.387462314804,2019-07-07T09:17:56.544999Z,4,h4,39.37499999999998,209.375,0.8287570251873191,h3,0.2,0.205,2019-07-07 09:17:56.522499+00:00,0.706,2018.5044999999966
1275,1275,1275,18084.38746122684,2019-07-07T09:17:56.847999Z,4,h4,208.25,378.25,0.618356977563909,h3,0.2,0.398,2019-07-07 09:17:56.728999+00:00,0.2065,2018.7109999999966
1276,1276,1276,18084.38746468749,2019-07-07T09:17:56.974999Z,4,h4,226.62500000000003,396.625,0.618356977563909,h3,0.054,0.273,2019-07-07 09:17:56.845499+00:00,0.1165,2018.8274999999967
1277,1277,1277,18084.38746924767,2019-07-07T09:17:57.144000Z,4,h4,35.0,205.0,0.8256053397331673,h3,0.399,0.399,2019-07-07 09:17:57.124000+00:00,0.112501,2019.1060009999967
1279,1279,1279,18084.38747313656,2019-07-07T09:17:57.487000Z,4,h4,54.250000000000014,224.25,0.6831765694674544,h3,0.147,0.169,2019-07-07 09:17:57.456000+00:00,0.332,2019.4380009999968
1280,1280,1280,18084.3874704861,2019-07-07T09:17:57.597999Z,4,h4,5.250000000000004,245.25,0.6831765694674544,h5,0.017,0.051,2019-07-07 09:17:57.594999+00:00,0.138999,2019.5769999999968
1281,1281,1281,18084.387474178227,2019-07-07T09:17:57.965999Z,4,h4,-0.8749999999999858,239.125,0.5841422006928532,h5,0.2,0.241,2019-07-07 09:17:57.966499+00:00,0.3715,2019.9484999999968
1283,1283,1283,18084.38748077545,2019-07-07T09:17:58.272999Z,4,h4,17.5,187.5,0.7625248819928114,h3,0.046,0.026,2019-07-07 09:17:58.262999+00:00,0.2965,2020.2449999999967
1284,1284,1284,18084.387478611097,2019-07-07T09:17:58.349000Z,4,h4,35.0,275.0,0.7625248819928114,h5,0.003,0.003,2019-07-07 09:17:58.329000+00:00,0.041,2020.3110009999966
1285,1285,1285,18084.387484849525,2019-07-07T09:17:58.491999Z,4,h4,64.74999999999997,234.75,1.0649587356667598,h3,0.336,0.37,2019-07-07 09:17:58.454999+00:00,0.125999,2020.4369999999967
1286,1286,1286,18084.38748715277,2019-07-07T09:17:58.691999Z,4,h4,-0.8749999999999858,239.125,1.5366271465874195,h5,0.2,0.241,2019-07-07 09:17:58.692499+00:00,0.2375,2020.6744999999967
1287,1287,1287,18084.387485254618,2019-07-07T09:17:58.841999Z,4,h4,55.125,295.125,1.5366271465874195,h5,0.05,0.027,2019-07-07 09:17:58.810499+00:00,0.118,2020.7924999999966
1288,1288,1288,18084.387491030084,2019-07-07T09:17:59.103999Z,4,h4,0.8750000000000213,240.87500000000003,0.6943182912653312,h5,0.336,0.375,2019-07-07 09:17:59.103499+00:00,0.293,2021.0854999999965
1289,1289,1289,18084.387491030084,2019-07-07T09:17:59.239999Z,4,h4,0.8750000000000213,240.87500000000003,0.6943182912653312,h5,0.2,0.239,2019-07-07 09:17:59.239499+00:00,0.136,2021.2214999999965
1290,1290,1290,18084.387491030084,2019-07-07T09:17:59.379999Z,4,h4,21.875,191.875,0.6943182912653312,h3,0.06,0.045,2019-07-07 09:17:59.367499+00:00,0.128,2021.3494999999964
1291,1291,1291,18084.38749261573,2019-07-07T09:17:59.560000Z,4,h4,-61.24999999999999,178.75,0.6892826107748755,h5,0.2,0.31,2019-07-07 09:17:59.595000+00:00,0.227501,2021.5770009999965
1292,1292,1292,18084.38749408564,2019-07-07T09:17:59.671999Z,4,h4,66.5,236.5,0.6892826107748755,h3,0.088,0.124,2019-07-07 09:17:59.633999+00:00,0.038999,2021.6159999999966
1293,1293,1293,18084.387495949064,2019-07-07T09:17:59.760999Z,4,h4,2.624999999999993,172.625,0.6892826107748755,h3,0.069,0.032,2019-07-07 09:17:59.759499+00:00,0.1255,2021.7414999999967
1294,1294,1294,18084.387501898134,2019-07-07T09:18:00.026000Z,4,h4,47.24999999999999,217.25,1.1776695888884685,h3,0.2,0.214,2019-07-07 09:17:59.999000+00:00,0.239501,2021.9810009999967
1295,1295,1295,18084.38749940971,2019-07-07T09:18:00.134999Z,4,h4,47.25,217.25,1.1776695888884685,h3,0.091,0.105,2019-07-07 09:18:00.107999+00:00,0.085,2022.0899999999967
1297,1297,1297,18084.38750824073,2019-07-07T09:18:00.512999Z,4,h4,1.4210854715202004e-14,240.0,0.8816834818921514,h5,0.2,0.24,2019-07-07 09:18:00.512999+00:00,0.405,2022.4949999999967
1298,1298,1298,18084.387509340268,2019-07-07T09:18:00.609999Z,4,h4,7.105427357601002e-15,240.0,0.8816834818921514,h5,0.103,0.143,2019-07-07 09:18:00.609999+00:00,0.097,2022.5919999999967
1299,1299,1299,18084.38751045137,2019-07-07T09:18:00.734999Z,4,h4,54.250000000000014,224.25,2.6536448258695904,h3,0.288,0.31,2019-07-07 09:18:00.703999+00:00,0.094,2022.6859999999967
1300,1300,1300,18084.38751045137,2019-07-07T09:18:00.822999Z,4,h4,53.37499999999999,223.375,2.6536448258695904,h3,0.199,0.22,2019-07-07 09:18:00.792499+00:00,0.0885,2022.7744999999968
1301,1301,1301,18084.38751045138,2019-07-07T09:18:00.897999Z,4,h4,53.37499999999999,223.375,2.6536448258695904,h3,0.124,0.145,2019-07-07 09:18:00.867499+00:00,0.075,2022.8494999999969
1302,1302,1302,18084.38751045137,2019-07-07T09:18:00.990999Z,4,h4,54.25,224.25,2.6536448258695904,h3,0.03,0.052,2019-07-07 09:18:00.959999+00:00,0.0925,2022.9419999999968
1303,1303,1303,18084.38751054397,2019-07-07T09:18:01.109000Z,4,h4,199.5,369.5,1.3228464314453576,h3,0.172,0.36,2019-07-07 09:18:00.995000+00:00,0.035001,2022.9770009999968
1304,1304,1304,18084.387512384248,2019-07-07T09:18:01.263999Z,4,h4,48.125000000000014,218.125,1.3228464314453576,h3,0.374,0.389,2019-07-07 09:18:01.236499+00:00,0.241499,2023.2184999999968
1305,1305,1305,18084.38751806712,2019-07-07T09:18:01.437999Z,4,h4,-0.8749999999999858,239.125,1.224541721989629,h5,0.2,0.241,2019-07-07 09:18:01.438499+00:00,0.202,2023.4204999999968
1306,1306,1306,18084.387517604155,2019-07-07T09:18:01.575000Z,4,h4,66.5,306.5,1.224541721989629,h5,0.063,0.027,2019-07-07 09:18:01.537000+00:00,0.098501,2023.5190009999967
1307,1307,1307,18084.387517118044,2019-07-07T09:18:01.677000Z,4,h4,54.250000000000014,224.25,1.6478202221991871,h3,0.376,0.398,2019-07-07 09:18:01.646000+00:00,0.109,2023.6280009999966
1308,1308,1308,18084.387522858786,2019-07-07T09:18:01.852999Z,4,h4,54.24999999999999,224.25,1.6478202221991871,h3,0.2,0.222,2019-07-07 09:18:01.821999+00:00,0.175999,2023.8039999999967
1309,1309,1309,18084.387522407396,2019-07-07T09:18:01.951999Z,4,h4,52.49999999999999,222.5,1.6478202221991871,h3,0.101,0.121,2019-07-07 09:18:01.921999+00:00,0.1,2023.9039999999966
1311,1311,1311,18084.38752777777,2019-07-07T09:18:02.202999Z,4,h4,110.25,280.25,0.8640890673491183,h3,0.119,0.205,2019-07-07 09:18:02.139999+00:00,0.215,2024.1219999999964
1313,1313,1313,18084.387526203693,2019-07-07T09:18:02.385000Z,4,h4,38.5,208.5,0.8640890673491183,h3,0.018,0.022,2019-07-07 09:18:02.363000+00:00,0.219501,2024.3450009999965
1314,1314,1314,18084.387527557858,2019-07-07T09:18:02.578999Z,4,h4,39.37499999999996,279.37499999999994,1.0730588920379556,h5,0.347,0.342,2019-07-07 09:18:02.556499+00:00,0.193499,2024.5384999999965
1315,1315,1315,18084.387532291657,2019-07-07T09:18:02.726000Z,4,h4,45.50000000000001,215.5,1.0730588920379556,h3,0.154,0.166,2019-07-07 09:18:02.700000+00:00,0.143501,2024.6820009999965
1316,1316,1316,18084.387532291654,2019-07-07T09:18:02.811999Z,4,h4,45.5,215.5,1.0730588920379556,h3,0.068,0.08,2019-07-07 09:18:02.785999+00:00,0.085999,2024.7679999999964
1317,1317,1317,18084.38753181712,2019-07-07T09:18:02.941999Z,4,h4,54.24999999999997,224.25,1.1598859677960105,h3,0.276,0.298,2019-07-07 09:18:02.910999+00:00,0.125,2024.8929999999964
1320,1320,1320,18084.387535069432,2019-07-07T09:18:03.209999Z,4,h4,-0.8749999999999858,239.125,1.1598859677960105,h5,0.336,0.377,2019-07-07 09:18:03.210499+00:00,0.067,2025.1924999999962
1321,1321,1321,18084.387536446746,2019-07-07T09:18:03.345999Z,4,h4,-0.8749999999999858,239.125,1.080836262376331,h5,0.2,0.241,2019-07-07 09:18:03.346499+00:00,0.136,2025.3284999999962
1322,1322,1322,18084.387537499988,2019-07-07T09:18:03.431999Z,4,h4,122.5,292.5,1.080836262376331,h3,0.114,0.214,2019-07-07 09:18:03.361999+00:00,0.0155,2025.3439999999962
1323,1323,1323,18084.38753854165,2019-07-07T09:18:03.507999Z,4,h4,49.0,289.0,1.080836262376331,h5,0.038,0.022,2019-07-07 09:18:03.479999+00:00,0.118,2025.4619999999961
1324,1324,1324,18084.38754087962,2019-07-07T09:18:03.729999Z,4,h4,40.25000000000001,210.25,0.4925904589670903,h3,0.16,0.166,2019-07-07 09:18:03.706999+00:00,0.227,2025.6889999999962
1325,1325,1325,18084.38754374999,2019-07-07T09:18:03.963999Z,4,h4,48.12499999999999,218.125,0.953058689513178,h3,0.2,0.215,2019-07-07 09:18:03.936499+00:00,0.2295,2025.9184999999961
1326,1326,1326,18084.3875454861,2019-07-07T09:18:04.079999Z,4,h4,48.125,218.125,0.953058689513178,h3,0.084,0.099,2019-07-07 09:18:04.052499+00:00,0.116,2026.0344999999961
1327,1327,1327,18084.3875504398,2019-07-07T09:18:04.158999Z,4,h4,48.124999999999964,218.125,1.4901545984442586,h3,0.343,0.358,2019-07-07 09:18:04.131499+00:00,0.079,2026.113499999996
1328,1328,1328,18084.387547569437,2019-07-07T09:18:04.302999Z,4,h4,48.12499999999999,218.125,1.4901545984442586,h3,0.199,0.214,2019-07-07 09:18:04.275499+00:00,0.144,2026.257499999996
1329,1329,1329,18084.38754884258,2019-07-07T09:18:04.412999Z,4,h4,47.25,217.25,1.4901545984442586,h3,0.089,0.103,2019-07-07 09:18:04.385999+00:00,0.1105,2026.367999999996
1330,1330,1330,18084.387550694435,2019-07-07T09:18:04.557999Z,4,h4,33.25,203.25,0.6749900686039726,h3,0.004,0.002,2019-07-07 09:18:04.538999+00:00,0.153,2026.520999999996
1331,1331,1331,18084.38755662036,2019-07-07T09:18:04.692999Z,4,h4,98.875,268.875,0.7339288794380687,h3,0.326,0.399,2019-07-07 09:18:04.636499+00:00,0.0975,2026.6184999999962
1332,1332,1332,18084.387556770824,2019-07-07T09:18:04.875999Z,4,h4,35.0,205.0,0.7339288794380687,h3,0.399,0.399,2019-07-07 09:18:04.855999+00:00,0.2195,2026.837999999996
1333,1333,1333,18084.387565196743,2019-07-07T09:18:05.549999Z,4,h4,48.12499999999999,218.125,1.3240764019403146,h3,0.2,0.215,2019-07-07 09:18:05.522499+00:00,0.6665,2027.5044999999961
1334,1334,1334,18084.387569513878,2019-07-07T09:18:05.806999Z,4,h4,48.125000000000014,218.125,1.1645656053639049,h3,0.324,0.339,2019-07-07 09:18:05.779499+00:00,0.257,2027.7614999999962
1335,1335,1335,18084.387570069437,2019-07-07T09:18:05.930999Z,4,h4,-0.8749999999999858,239.125,1.1645656053639049,h5,0.2,0.241,2019-07-07 09:18:05.931499+00:00,0.152,2027.9134999999962
1336,1336,1336,18084.38756960647,2019-07-07T09:18:06.080999Z,4,h4,0.8750000000000071,240.875,1.1645656053639049,h5,0.05,0.089,2019-07-07 09:18:06.080499+00:00,0.149,2028.0624999999961
1337,1337,1337,18084.387574143508,2019-07-07T09:18:06.207999Z,4,h4,210.875,380.875,0.8738351110221207,h3,0.012,0.213,2019-07-07 09:18:06.087499+00:00,0.007,2028.0694999999962
1338,1338,1338,18084.387572893505,2019-07-07T09:18:06.494999Z,4,h4,1.4210854715202004e-14,240.0,0.914218092649938,h5,0.2,0.24,2019-07-07 09:18:06.494999+00:00,0.4075,2028.4769999999962
1339,1339,1339,18084.387576099525,2019-07-07T09:18:06.598999Z,4,h4,46.375,216.375,0.914218092649938,h3,0.096,0.109,2019-07-07 09:18:06.572499+00:00,0.0775,2028.5544999999963
1340,1340,1340,18084.38757613425,2019-07-07T09:18:06.681999Z,4,h4,48.125,218.125,0.914218092649938,h3,0.011,0.026,2019-07-07 09:18:06.654499+00:00,0.082,2028.6364999999964
1341,1341,1341,18084.387582071748,2019-07-07T09:18:06.967999Z,4,h4,48.12499999999999,218.125,0.9463280358743368,h3,0.2,0.215,2019-07-07 09:18:06.940499+00:00,0.286,2028.9224999999965
1342,1342,1342,18084.387582071748,2019-07-07T09:18:07.180999Z,4,h4,38.5,208.5,1.548772158674102,h3,0.153,0.157,2019-07-07 09:18:07.158999+00:00,0.2185,2029.1409999999964
1343,1343,1343,18084.387582071748,2019-07-07T09:18:07.257999Z,4,h4,38.5,208.5,1.548772158674102,h3,0.076,0.08,2019-07-07 09:18:07.235999+00:00,0.077,2029.2179999999964
1344,1344,1344,18084.387583993044,2019-07-07T09:18:07.453999Z,4,h4,48.12499999999999,218.125,0.8856343933037943,h3,0.2,0.215,2019-07-07 09:18:07.426499+00:00,0.1905,2029.4084999999964
1345,1345,1345,18084.387586574063,2019-07-07T09:18:07.676999Z,4,h4,23.625,263.625,1.0708762319998986,h5,0.002,0.015,2019-07-07 09:18:07.663499+00:00,0.0785,2029.6454999999964
1347,1347,1347,18084.38759333332,2019-07-07T09:18:07.998999Z,4,h4,35.0,275.0,0.7481703293953279,h5,0.293,0.293,2019-07-07 09:18:07.978999+00:00,0.3155,2029.9609999999964
1348,1348,1348,18084.38759333332,2019-07-07T09:18:08.092000Z,4,h4,40.25000000000001,210.25,0.7481703293953279,h3,0.161,0.167,2019-07-07 09:18:08.069000+00:00,0.090001,2030.0510009999964
1349,1349,1349,18084.38759328702,2019-07-07T09:18:08.234999Z,4,h4,38.5,208.5,0.7481703293953279,h3,0.018,0.022,2019-07-07 09:18:08.212999+00:00,0.143999,2030.1949999999963
1351,1351,1351,18084.387603414343,2019-07-07T09:18:08.811999Z,4,h4,48.12499999999999,218.125,1.4554130633364284,h3,0.2,0.215,2019-07-07 09:18:08.784499+00:00,0.049,2030.7664999999963
1352,1352,1352,18084.38760765045,2019-07-07T09:18:09.102999Z,4,h4,-48.12500000000003,191.875,0.6829692382186896,h5,0.304,0.399,2019-07-07 09:18:09.130499+00:00,0.346,2031.1124999999963
1354,1354,1354,18084.38760752313,2019-07-07T09:18:09.423999Z,4,h4,48.12499999999999,218.125,0.7693549986583871,h3,0.2,0.215,2019-07-07 09:18:09.396499+00:00,0.1165,2031.3784999999964
1356,1356,1356,18084.38761648147,2019-07-07T09:18:09.983999Z,4,h4,48.99999999999999,219.0,1.2270617242398092,h3,0.199,0.215,2019-07-07 09:18:09.955999+00:00,0.5235,2031.9379999999965
1357,1357,1357,18084.38761648147,2019-07-07T09:18:10.074999Z,4,h4,49.0,219.0,1.2270617242398092,h3,0.108,0.124,2019-07-07 09:18:10.046999+00:00,0.091,2032.0289999999964
1358,1358,1358,18084.387621643506,2019-07-07T09:18:10.414000Z,4,h4,46.375000000000014,216.375,0.954529562100747,h3,0.385,0.398,2019-07-07 09:18:10.387500+00:00,0.340501,2032.3695009999963
1360,1360,1360,18084.387625555544,2019-07-07T09:18:10.676000Z,4,h4,49.000000000000014,219.0,0.954529562100747,h3,0.122,0.138,2019-07-07 09:18:10.648000+00:00,0.032501,2032.6300009999961
1362,1362,1362,18084.387625555544,2019-07-07T09:18:10.935999Z,4,h4,1.4210854715202004e-14,240.0,0.7190963260887089,h5,0.2,0.24,2019-07-07 09:18:10.935999+00:00,0.287999,2032.917999999996
1363,1363,1363,18084.38762737267,2019-07-07T09:18:11.201999Z,4,h4,36.75,206.75,0.9008218190530412,h3,0.128,0.13,2019-07-07 09:18:11.180999+00:00,0.245,2033.162999999996
1364,1364,1364,18084.3876299074,2019-07-07T09:18:11.421999Z,4,h4,37.625,277.625,0.5400200378674563,h5,0.006,0.003,2019-07-07 09:18:11.400499+00:00,0.2195,2033.3824999999958
1366,1366,1366,18084.387639965265,2019-07-07T09:18:12.063000Z,4,h4,38.49999999999998,208.5,1.548639250369746,h3,0.14,0.144,2019-07-07 09:18:12.041000+00:00,0.238001,2034.0230009999957
1367,1367,1367,18084.38763863425,2019-07-07T09:18:12.164999Z,4,h4,36.75,206.75,1.548639250369746,h3,0.038,0.04,2019-07-07 09:18:12.143999+00:00,0.102999,2034.1259999999957
1368,1368,1368,18084.387648657397,2019-07-07T09:18:12.760999Z,4,h4,37.625,207.625,1.0101987145506883,h3,0.2,0.203,2019-07-07 09:18:12.739499+00:00,0.5955,2034.7214999999956
1369,1369,1369,18084.38765152777,2019-07-07T09:18:13.289000Z,4,h4,40.24999999999998,210.25,0.7470885890858459,h3,0.2,0.206,2019-07-07 09:18:13.266000+00:00,0.526501,2035.2480009999956
1371,1371,1371,18084.387661597208,2019-07-07T09:18:13.762999Z,4,h4,61.25,231.25,0.7712098915020439,h3,0.12,0.15,2019-07-07 09:18:13.727999+00:00,0.461999,2035.7099999999957
1372,1372,1372,18084.387667106468,2019-07-07T09:18:14.238999Z,4,h4,38.5,208.5,0.648368913883172,h3,0.196,0.2,2019-07-07 09:18:14.216999+00:00,0.4575,2036.1989999999957
1375,1375,1375,18084.387683368048,2019-07-07T09:18:15.649999Z,4,h4,20.999999999999982,191.0,0.4215632098019538,h3,0.2,0.184,2019-07-07 09:18:15.637999+00:00,0.2275,2037.6199999999958
1376,1376,1376,18084.387688217583,2019-07-07T09:18:16.433999Z,4,h4,40.24999999999998,210.25,0.6509717012144713,h3,0.2,0.206,2019-07-07 09:18:16.410999+00:00,0.773,2038.3929999999957
1377,1377,1377,18084.387693553228,2019-07-07T09:18:16.918999Z,4,h4,40.24999999999998,210.25,0.6503630814377094,h3,0.2,0.206,2019-07-07 09:18:16.895999+00:00,0.485,2038.8779999999956
1379,1379,1379,18084.38770341434,2019-07-07T09:18:17.491999Z,4,h4,40.25000000000001,210.25,0.5895868490707583,h3,0.132,0.138,2019-07-07 09:18:17.468999+00:00,0.4495,2039.4509999999955
1380,1380,1380,18084.387705902765,2019-07-07T09:18:17.951999Z,4,h4,40.24999999999998,210.25,0.4917194073150129,h3,0.2,0.206,2019-07-07 09:18:17.928999+00:00,0.46,2039.9109999999955
1381,1381,1381,18084.38772770832,2019-07-07T09:18:19.621999Z,4,h4,41.12500000000001,211.125,0.3746538879860025,h3,0.123,0.13,2019-07-07 09:18:19.598499+00:00,1.6695,2041.5804999999955
1382,1382,1382,18084.387754027768,2019-07-07T09:18:21.948999Z,4,h4,35.0,205.0,0.6207390436892877,h3,0.199,0.199,2019-07-07 09:18:21.928999+00:00,2.3305,2043.9109999999955
1383,1383,1383,18084.38777336805,2019-07-07T09:18:23.814999Z,4,h4,41.12499999999998,211.125,0.6067453201628853,h3,0.2,0.207,2019-07-07 09:18:23.791499+00:00,1.8625,2045.7734999999955
1384,1384,1384,18084.387782372676,2019-07-07T09:18:24.371999Z,4,h4,40.24999999999998,210.25,0.4765828762649032,h3,0.139,0.145,2019-07-07 09:18:24.348999+00:00,0.5575,2046.3309999999954
1385,1385,1385,18084.38779228008,2019-07-07T09:18:25.128999Z,4,h4,41.12499999999998,211.125,0.5551889490749569,h3,0.2,0.207,2019-07-07 09:18:25.105499+00:00,0.7565,2047.0874999999953
1386,1386,1386,18084.38780134258,2019-07-07T09:18:25.950999Z,4,h4,40.24999999999998,210.25,0.4948241955879894,h3,0.199,0.205,2019-07-07 09:18:25.927999+00:00,0.8225,2047.9099999999953
1387,1387,1387,18084.387804942115,2019-07-07T09:18:26.263999Z,4,h4,41.12499999999998,211.125,0.6610289833035286,h3,0.2,0.207,2019-07-07 09:18:26.240499+00:00,0.3125,2048.2224999999953
1388,1388,1388,18084.387926874988,2019-07-07T09:18:36.899999Z,4,h4,55.12499999999999,225.125,0.419734878038242,h3,0.2,0.223,2019-07-07 09:18:36.868499+00:00,10.628,2058.8504999999955
1389,1389,1389,18084.387932777765,2019-07-07T09:18:37.311999Z,4,h4,55.12499999999999,225.125,1.8171988333194304,h3,0.2,0.223,2019-07-07 09:18:37.280499+00:00,0.412,2059.2624999999953
1390,1390,1390,18084.387932777765,2019-07-07T09:18:37.435999Z,4,h4,58.62500000000001,228.625,1.8171988333194304,h3,0.072,0.099,2019-07-07 09:18:37.402499+00:00,0.122,2059.384499999995
1391,1391,1391,18084.387938124983,2019-07-07T09:18:37.770999Z,4,h4,55.99999999999999,226.0,2.5210031783745395,h3,0.199,0.223,2019-07-07 09:18:37.738999+00:00,0.3365,2059.720999999995
