,id,depth,relative_depth,aic_t,aics,aic_maxes,first_hydrophone,second_hydrophone,arrival_time,first_arrival,second_arrival,dt,max_amp,cum_amp,origin_time,init_arrival_time
0,0,65.0,-105.0,"[18107.94072723379, 18107.94072723379, 18107.94072377314, 18107.94072723379, 18107.94072255786, 18107.94072723379]","[-3425.0776808517094, -3471.397542861035, -3484.227076912861, -3496.447211765836, -3507.635544151692, -3517.895302952188, -3527.5489107552685, -3537.0520024341126, -3546.634716935133, -3554.8214128193645, -3562.3686482350913, -3570.336470913727, -3577.9594380806293, -3585.330412813864, -3592.1687672351, -3598.5145816839404, -3604.6542731768227, -3610.74351474146, -3616.7491454793485, -3622.0732529562756, -3627.364525880008, -3632.8010997938986, -3637.739997335675, -3642.625290665058, -3647.600211086772, -3651.922993285346, -3655.8419629480336, -3660.2857913465978, -3664.542787430512, -3668.2358414679493, -3671.877405417228, -3675.287626227373, -3678.818415365725, -3682.8643679650286, -3686.3205987548695, -3689.111544969764, -3692.5023207517793, -3695.504498197583, -3698.0288504351465, -3700.6408798303014, -3703.0277174440052, -3705.664580779384, -3707.645555439197, -3709.672461709736, -3712.128312859859, -3713.923960375902, -3716.1002838351733, -3718.263695066963, -3720.003894515138, -3721.8163687261485, -3723.275993258245, -3724.5218356124146, -3725.864308414293, -3727.519122450911, -3728.8715781191495, -3730.173097272329, -3731.1834430227473, -3731.6054156800806, -3732.6999794078065, -3733.682594544261, -3734.3755539319977, -3734.973968346637, -3735.2331292368544, -3735.8451096110016, -3736.3546327974127, -3736.4570111852227, -3736.726682279094, -3736.902782426754, -3737.04839134071, -3737.161731243756, -3736.8700334397345, -3736.751733984303, -3736.606316799185, -3736.3087817366213, -3736.353948387906, -3736.2345007977697, -3735.7695622283727, -3735.2203068995123, -3734.5256670007548, -3733.498908234762, -3732.8501028810365, -3732.2403734246623, -3731.6655719693076, -3731.183053121258, -3729.97947468785, -3728.7734544653695, -3727.625873991978, -3726.593548117924, -3725.790414688376, -3724.142164312069, -3722.3746763284257, -3720.8129386731903, -3719.252348346375, -3717.5648028462147, -3715.562007042521, -3714.07989081666, -3712.6508969081233, -3710.9639764305293, -3708.834958173461, -3706.467684905201, -3704.5694372380126, -3702.6755820863063, -3700.6617931563283, -3698.7171650366645, -3696.530428023399, -3694.4189460191565, -3692.499158030735, -3690.581076925645, -3688.724046789157, -3686.505722043419, -3683.9320775556976, -3681.508551337866, -3679.2260512228413, -3677.076730777201, -3674.75883533342, -3672.0959938573487, -3669.8199228791864, -3667.381346208862, -3664.9628922324646, -3662.737814863247, -3659.697871401033, -3657.1188281755535, -3654.5656490489064, -3651.4497362833636, -3648.617953065, -3645.764623303322, -3642.8911056001125, -3639.767539970913, -3637.0344570894167, -3634.555076157256, -3631.601927753018, -3628.691584185727, -3625.9871594852875, -3623.2623685268627, -3620.2461397801417, -3617.65260569048, -3615.142625927132, -3612.024383200098, -3609.277834462681, -3606.413284319009, -3603.6444169439883, -3600.9674114159316, -3598.176072980891, -3595.7271750385003, -3592.8616155117993, -3590.1433429255567, -3587.8066610540595, -3585.16377124693, -3582.3674395285793, -3579.5703564402575, -3576.8219520386638, -3573.83254944132, -3571.1857924552146, -3568.6765141446895, -3565.9329055959506, -3563.5120642365227, -3560.8165549903733, -3557.898495119046, -3555.529474005448, -3553.3287574083365, -3550.6037789528514, -3547.8029060019094, -3545.3196282954686, -3542.7582521598497, -3540.2490256222272, -3537.8319430874653, -3535.2177985879407, -3532.701744454513, -3530.0788599663983, -3527.3142732012902, -3525.009130352185, -3522.753078642586, -3520.5078909837202, -3518.200186178916, -3515.415614553097, -3512.8576128782497, -3510.5827126523745, -3508.326853924356, -3506.020943827343, -3503.634213951663, -3501.513827246772, -3499.3132658970753, -3497.1369928763343, -3495.114120245667, -3492.7587328364384, -3490.5364092309865, -3488.501130026858, -3486.431831468315, -3484.4513320029037, -3482.4693648492776, -3480.4597304649988, -3478.341197102981, -3476.5112758823952, -3474.944106666994, -3473.059793428064, -3471.31353454874, -3469.672036642301, -3467.910912252216, -3466.491466903838, -3464.88595079668, -3463.079157445698, -3461.610198404688, -3460.212495287457, -3458.820881492916, -3457.4578055403563, -3455.962460345324, -3454.663132144595, -3453.5416147122714, -3452.260909848268, -3450.922900425754, -3449.764289931917, -3448.669548372217, -3447.4568303889573, -3446.252164215287, -3445.182240676104, -3444.20582545507, -3443.3295937136427, -3442.480296480443, -3441.541852055581, -3440.6155151413805, -3439.7533224346616, -3438.883323446922, -3438.1848424966183, -3437.506239961875, -3436.7221717244797, -3436.0599555402828, -3435.4614131167828, -3434.9059573944933, -3434.392250931699, -3433.8711255535595, -3433.4157885464388, -3432.991087205391, -3432.5938133606187, -3432.2504889891916, -3431.924297244251, -3431.664920993636, -3431.452226548341, -3431.2639876080725, -3431.103169444373, -3430.9829099121525, -3430.9067250740677, -3430.8582428826066, -3430.8538811354183, -3430.882877999821, -3430.949041553349, -3431.0373836251174, -3431.1459180387947, -3431.3022581166038, -3431.475584690904, -3431.6704475025467, -3431.9463139350028, -3432.2426556598875, -3432.5692692683833, -3432.9722531472635, -3433.346480587273, -3433.765055091715, -3434.2763811528953, -3434.804740439152, -3435.3713085432128, -3435.921257955515, -3436.580624923188, -3437.312633395061, -3437.9894109906654, -3438.757604912887, -3439.52893374936, -3440.274182436121, -3441.050201815074, -3441.8306400515394, -3442.7222042733747, -3443.707193324326, -3444.747124470025, -3445.716817148418, -3446.718872342482, -3447.7697980695966, -3448.769147665989, -3449.796387833406, -3450.9588540649634, -3452.3281219664523, -3453.5254317021445, -3454.7344804221248, -3456.1172610111644, -3457.432329725216, -3458.9104219303517, -3460.428094536159, -3461.8695025660895, -3463.2971385969113, -3464.8506420752487, -3466.4390583809127, -3468.0876231938755, -3469.8509759772987, -3471.4415071954318, -3473.0346089243676, -3474.628431369143, -3476.3031841464253, -3477.9501953570816, -3479.679418013602, -3481.765085791839, -3483.586915714094, -3485.528918310064, -3487.534364194552, -3489.4767017133254, -3491.6445705703995, -3493.6815555461226, -3495.988222448956, -3498.2639113067635, -3500.1571022974886, -3502.4211014007433, -3504.680907865235, -3506.78785859285, -3508.991391876785, -3511.1451545569917, -3513.434845190027, -3515.7891833428403, -3518.013094573769, -3520.336426369094, -3522.522745118536, -3524.6065623265063, -3526.741991225433, -3529.0526383666074, -3531.2154842126974, -3533.027832308393, -3535.3711361667265, -3537.858140152751, -3540.1896823907455, -3542.8425638957447, -3545.3815717539755, -3548.074286870842, -3550.8346024203292, -3553.335772849518, -3555.941710730717, -3558.561182577614, -3561.3387598175377, -3564.0353462513776, -3566.4055479942303, -3569.0691103167433, -3571.8425836977576, -3574.3764703816923, -3576.913186276408, -3579.3016047330125, -3582.0426102213687, -3585.109055002979, -3588.1384223003342, -3591.2376292603176, -3594.0229000732625, -3596.9213112583293, -3600.0512758161112, -3602.9674733710835, -3605.8316716205445, -3608.5842207299856, -3611.4479359972306, -3614.3694612711374, -3616.888659291383, -3619.624077648986, -3622.351978216475, -3625.0125668301916, -3628.0200823261157, -3631.088529113429, -3634.1579412390342, -3637.227539617388, -3640.1706930803784, -3643.10765502491, -3646.037460904121, -3648.5816422079297, -3650.980248595258, -3653.6007459105076, -3656.4562660992406, -3659.298358271877, -3662.06056573131, -3665.003306233022, -3668.1378467595664, -3670.861637636839, -3673.2344669073937, -3675.2526525226153, -3677.290396745504, -3679.7394622085308, -3682.4261299197133, -3685.2965768842214, -3687.8727591854804, -3690.014100002104, -3692.246055998172, -3694.710699859677, -3696.936004367442, -3698.9838885923473, -3701.1203281328885, -3703.1436752550926, -3705.535102874591, -3708.1063682710555, -3710.2924231253073, -3712.3654590577744, -3713.97690599254, -3715.9408113617314, -3718.432227305657, -3720.4581161095534, -3722.0831960933488, -3724.073311813791, -3726.0167222894625, -3727.4840109069087, -3729.097718365725, -3730.7952958707583, -3732.4373589764773, -3733.8787446985225, -3735.184933391053, -3736.637356558756, -3738.0280340237687, -3739.1407819527303, -3739.8323709428096, -3740.8531870113993, -3742.0126851798987, -3743.175982726023, -3744.128692584624, -3744.5190231170745, -3744.815151467902, -3745.081811289102, -3745.3860769009357, -3746.2200544292664, -3747.41887469218, -3748.0565292401725, -3748.475259014892, -3749.020506817832, -3749.4170122039227, -3749.94500158792, -3750.399560999116, -3750.7796360761986, -3751.156444861884, -3751.533562555889, -3751.6245366886224, -3751.4911832999724, -3751.4796696743233, -3751.1035990007795, -3750.6288441412457, -3750.262067115371, -3750.1602078073174, -3749.986836541074, -3748.835331516171, -3747.894053241479, -3747.0456255545278, -3745.956820822826, -3745.16513319991, -3744.005120865187, -3742.732753030386, -3741.6855351560857, -3740.6112280791804, -3739.2370617521924, -3737.88918254967, -3736.929520069644, -3735.481656954129, -3733.7971848100533, -3732.345796842611, -3731.022450542855, -3729.562964309069, -3727.472768336549, -3725.1940794494944, -3722.9188349586398, -3720.451782219693, -3718.0501976399196, -3715.5935382640155, -3712.684798742099, -3710.1499561453197, -3707.7112034215543, -3704.509486231557, -3701.672866589033, -3698.721722360839, -3695.2543409048553, -3691.8798072659138, -3688.4235589461205, -3685.0886729465296, -3681.8459224967182, -3677.974006083375, -3673.6167319622928, -3669.7554688054115, -3666.041237149898, -3661.901421769457, -3657.558738885608, -3652.667578881794, -3647.678344042762, -3642.8559959199765, -3637.663816042403, -3632.583123737853, -3627.5467162558834, -3621.984349694081, -3616.3541874015305, -3610.2710888623856, -3604.2739925602255, -3598.3236720472246, -3591.291984670377, -3584.4212481234904, -3577.2168900179076, -3569.0928605001936, -3561.3897917935233, -3553.5396289000164, -3545.118422411091, -3536.139115171911, -3526.4676695327153, -3516.5724524796638, -3505.783766730431, -3494.1057803018866, -3481.6390743503944, -3467.984783162223, -3452.432177159877, -3431.9415639796694, -3431.9415639796694]","[498, 498, 199, 498, 94, 498]",4,2,18107.94072255786,2019-07-30 22:34:38.428999+00:00,2019-07-30 22:34:38.533999+00:00,0.08,0.2524005826281262,16.84440633981813,2019-07-30T22:34:38.488999Z,18107.940723784708
1,1,170.0,0.0,"[18107.94082886573, 18107.94082886573, 18107.94082489582, 18107.94082563656, 18107.94082886573, 18107.94082886573]","[-3308.1557142009137, -3355.2329091661927, -3368.8764192710373, -3381.5736068582514, -3392.761090844793, -3403.6758138122473, -3414.333190632622, -3423.7935101470744, -3432.752357397181, -3441.5098845896673, -3449.6244107810176, -3457.868217755258, -3466.3143070175747, -3473.85126616605, -3480.6679754615534, -3487.7370375708847, -3494.80862478861, -3500.6974439205023, -3506.571923660591, -3512.559981302879, -3518.2301248593517, -3524.1581350924516, -3529.47802019161, -3534.6461936154474, -3540.3888237567708, -3546.047906667282, -3550.6242364661803, -3554.9606299854995, -3559.5898172837965, -3563.3431139688346, -3567.192397904, -3571.7846894643017, -3575.9964727041092, -3579.598410312898, -3582.5098608630974, -3586.1390923902936, -3590.21063987451, -3593.39954168544, -3596.887383868924, -3600.1762662874658, -3603.0805487256735, -3606.791035806209, -3610.074990820034, -3612.6185225045333, -3615.2870048391587, -3618.0558627448445, -3620.167070367635, -3621.941068154556, -3624.2276017048625, -3626.4871252790253, -3628.5141271752263, -3630.0444487805416, -3631.248662879898, -3633.1796029653387, -3635.2123747165388, -3636.937458032173, -3638.3685792225965, -3639.38036709649, -3640.758375434748, -3642.3231006231526, -3643.4518341563958, -3644.643751218915, -3645.6853715647603, -3646.8537896711996, -3648.1341831479413, -3648.8388910001863, -3648.982302478149, -3649.446738641887, -3650.261353194459, -3650.647301149673, -3650.829737717627, -3650.886755763138, -3651.031655242825, -3651.4574216391616, -3651.5976260455072, -3651.669703378672, -3651.3249506416023, -3650.648471557517, -3650.364354116735, -3650.0912578710067, -3649.547964876234, -3649.024111721936, -3648.788145953482, -3648.206893293959, -3647.499312081626, -3646.8763837118613, -3645.9161465079555, -3644.9799119409445, -3643.854779373414, -3642.6171388493435, -3641.684883313805, -3640.695894971398, -3639.786284581563, -3638.7479775951106, -3637.584559568142, -3636.570271654151, -3635.1554821744876, -3633.418138841001, -3631.787071789369, -3630.1852765635626, -3628.609264394848, -3627.056002527451, -3625.2525096181907, -3623.2746769942696, -3621.536275132045, -3619.3477797989244, -3616.997152960743, -3614.6964328158742, -3612.508473126041, -3610.6879344425406, -3608.626953189946, -3606.4645086330493, -3604.137635667882, -3601.51778908675, -3598.8164694253674, -3596.169764306298, -3594.1516616331774, -3592.0306608473566, -3589.425306282217, -3587.0574981603672, -3584.7873501438144, -3582.2334587606992, -3579.6580735927846, -3576.5494033629793, -3573.2468099545904, -3570.4629365643714, -3567.4150969283296, -3564.23879986508, -3561.436530607673, -3558.92177562417, -3556.4434311387995, -3553.941699312727, -3551.2414882449584, -3548.407980805715, -3545.7401738474186, -3542.940668379162, -3540.188644988999, -3537.708985945633, -3535.1533788250604, -3532.524772439836, -3529.9934607309187, -3527.2231274500796, -3523.932695023055, -3520.422879117411, -3517.609801333174, -3515.167376026444, -3512.2269876105584, -3509.395919925061, -3506.6163960331223, -3503.886885099968, -3501.101571710762, -3497.8918515159903, -3494.6976256508988, -3491.6241423591455, -3488.6143610552162, -3485.7168583945454, -3482.7262037680885, -3479.6468823489686, -3476.9283929016556, -3474.166139513082, -3471.314555381504, -3468.710721159381, -3465.7323723033815, -3462.676263814599, -3459.8299096257847, -3456.9986905217534, -3454.183193463767, -3451.383998410128, -3448.7787885875478, -3445.965126037951, -3443.3453511689436, -3440.8247577243237, -3437.622032538205, -3434.8485108995383, -3432.347104767153, -3429.5725881325143, -3426.905987460678, -3424.0999910656274, -3421.283564945983, -3418.5389208316165, -3415.7461285819145, -3413.4057253609135, -3411.120053973146, -3408.519792092644, -3406.169214101934, -3403.8408016970793, -3401.4997862199316, -3399.389830561152, -3397.023984902263, -3394.513578499398, -3392.2756629814603, -3389.8642801568903, -3387.454561305267, -3385.2426893811653, -3382.739836442047, -3380.3136317116932, -3378.115566137085, -3376.041011956687, -3374.054891379993, -3371.5074138173027, -3369.048658437817, -3367.122378378983, -3365.2004935660498, -3363.4152844350338, -3361.555991089922, -3359.7045302581037, -3357.812823435966, -3355.935168245909, -3354.2868219605343, -3352.4125886180263, -3350.6974444181014, -3349.216511545742, -3347.6787924653063, -3346.110537119338, -3344.4114345054295, -3342.979976887007, -3341.6197549677136, -3340.081234596922, -3338.5489277956376, -3337.1537694496633, -3335.953036712531, -3334.7498689600743, -3333.6749124981025, -3332.59644104372, -3331.4405605748557, -3330.3209655262617, -3329.135688091814, -3328.079014317567, -3327.0997824683777, -3326.10371962813, -3325.096549255173, -3324.072495911398, -3323.1324543187548, -3322.238151719083, -3321.4601176110773, -3320.7668451830773, -3320.079668250306, -3319.394126450093, -3318.7242603352497, -3318.1201898201753, -3317.54205688919, -3316.980138831098, -3316.499979796261, -3316.0701592394853, -3315.658910115104, -3315.310703665639, -3314.9879241703075, -3314.6918977849646, -3314.447795266774, -3314.235827898401, -3314.068848194201, -3313.9495997013387, -3313.8713770079585, -3313.8361377169776, -3313.84672349435, -3313.893771918617, -3313.9787790612927, -3314.10621769337, -3314.267866762678, -3314.4704707454084, -3314.7078346131666, -3314.965728201604, -3315.2901925468605, -3315.676715882805, -3316.060319209506, -3316.4988544390653, -3316.990108235046, -3317.507172754773, -3318.05478491719, -3318.6312826303656, -3319.261711097257, -3319.8650211177383, -3320.567438626589, -3321.3283850375255, -3322.1068394874587, -3323.0161324019873, -3323.7903293818454, -3324.6554910131704, -3325.755294734957, -3326.6974093523195, -3327.6595984660353, -3328.786739309851, -3329.9099375548244, -3331.00879902741, -3332.272990144799, -3333.511630919989, -3334.6845551315064, -3335.9237455567436, -3337.23226806085, -3338.6901348848132, -3339.9759009561712, -3341.4686578728233, -3343.1695896056945, -3344.4748172230684, -3346.035950861785, -3347.721879045296, -3349.155583346842, -3350.8180738189585, -3352.491090778984, -3354.101262657324, -3355.811761710929, -3357.552805714485, -3359.12465035417, -3360.8941903093128, -3362.986625564843, -3364.84635788211, -3366.844810967735, -3368.8196987987403, -3370.5721922697094, -3372.5705079517993, -3374.451255265536, -3376.5601067845273, -3378.8526817653365, -3380.8694209279615, -3383.0011609303992, -3385.3511118930073, -3387.634768528517, -3389.6848614791625, -3391.9162663530246, -3394.340709225945, -3396.4853970311897, -3398.749051091716, -3401.172947485481, -3403.4780992203487, -3405.8371373944715, -3408.1784244442606, -3410.463224523891, -3412.834958677731, -3415.372945806778, -3417.8921589517468, -3420.546655279929, -3423.303041282672, -3425.7621872767595, -3428.474892503423, -3431.2485779437584, -3434.0426781520555, -3436.9855886338505, -3439.6507373567656, -3442.41408976386, -3445.1918105153013, -3448.072089095514, -3450.745311908516, -3452.8230815316424, -3455.273087710066, -3458.078778653704, -3460.6205401893267, -3463.16053693305, -3465.880893285568, -3469.179325910888, -3472.552209426138, -3475.453741638311, -3478.3604818935764, -3481.1241534119417, -3483.5004292187887, -3486.3475586640725, -3489.6033485685066, -3492.408778589689, -3495.1590204404806, -3498.0044594317624, -3500.7418794091964, -3503.418217075433, -3506.1339288375434, -3508.890100075858, -3511.6349282744964, -3514.1565837115945, -3516.6052200751396, -3519.4565695874626, -3522.4072715228945, -3525.2949262220855, -3528.0609373980333, -3530.163881746205, -3532.3874747334385, -3534.8456514477625, -3537.220952388253, -3540.0107954647447, -3543.014810440146, -3546.3689627210438, -3549.854610419549, -3552.6843243844583, -3555.498061510713, -3558.2351435570436, -3560.952405960399, -3563.956143703333, -3566.642964175257, -3569.2470669876125, -3571.168750391587, -3573.3347005498626, -3575.9473241751166, -3578.166383321265, -3580.7808986602504, -3583.059590511721, -3584.7555237869456, -3586.453493020189, -3588.2138617718715, -3590.224152997983, -3592.440068059423, -3594.9432839996207, -3596.9747683757228, -3598.775812034567, -3600.9742557965037, -3602.6293116657935, -3604.356473198773, -3606.097491779121, -3607.4741823248687, -3608.9137249337905, -3610.044948430699, -3611.738992189354, -3613.5871979760263, -3614.8790732963707, -3616.0477770644247, -3617.0265887240125, -3618.449539999525, -3619.82605012381, -3620.894077002831, -3621.967109982548, -3622.9828015061476, -3623.9407619567173, -3624.710068901576, -3625.349159305611, -3626.1798213453067, -3627.020869021463, -3627.4803624917968, -3627.549380397879, -3627.6563834116505, -3628.1981525588403, -3629.0227682619334, -3629.4753896333277, -3629.157728947663, -3628.9353855841778, -3628.8843094481663, -3629.2964357022, -3629.6055241908184, -3628.885535181151, -3629.0517740338564, -3628.8409692215228, -3627.7273749221595, -3627.2701582743584, -3626.417303239271, -3625.936653393423, -3625.000234432727, -3623.346642632344, -3622.1877347632126, -3620.8080053745975, -3620.1125762552097, -3619.3105723633344, -3617.799812580797, -3616.6551572196136, -3615.119583136621, -3613.3677008907734, -3611.3890851162128, -3609.2994182185585, -3607.483918052244, -3605.5219738033024, -3603.4078430422737, -3601.2005030693167, -3599.031775802902, -3596.391088239215, -3593.5022428083125, -3590.988178034247, -3588.657020808247, -3586.2796599702765, -3583.253869230863, -3580.049264162758, -3576.720475819371, -3573.394707496465, -3570.43167459997, -3566.748708978068, -3563.61654013156, -3560.041382064779, -3555.2693062917883, -3551.1410197123246, -3546.4200615356954, -3541.4835681907384, -3536.8811343540365, -3532.1183350924266, -3527.1886351217045, -3521.8904679768902, -3517.168700003884, -3512.1230428057215, -3506.5082204435466, -3501.2662962498516, -3495.422103989322, -3489.0720254635867, -3482.263353283982, -3475.114009838553, -3468.171373427917, -3460.832309338505, -3453.099850713701, -3445.399708561018, -3437.547170290948, -3429.116533061827, -3420.0457489787705, -3410.466863670221, -3400.1355210232664, -3389.086531805136, -3377.479961010624, -3364.9733066901363, -3351.1094795452036, -3335.3451907689623, -3314.7852847704553, -3314.7852847704553]","[498, 498, 155, 219, 498, 498]",2,3,18107.94082489582,2019-07-30 22:34:47.270999+00:00,2019-07-30 22:34:47.334999+00:00,-0.04,0.6313042547767352,38.66921068971543,2019-07-30T22:34:47.270999Z,18107.940825416652
