datetime,depth
2019-07-30 22:45:30.757999+00:00,191.875
2019-07-30 22:45:30.930999+00:00,193.625
2019-07-30 22:45:37.904999+00:00,194.5
2019-07-30 22:45:38.341999+00:00,195.375
2019-07-30 22:45:38.436999+00:00,195.375
2019-07-30 22:45:39.364999+00:00,195.375
2019-07-30 22:45:40.751999+00:00,196.25
2019-07-30 22:45:52.915999+00:00,198.0
2019-07-30 22:45:53.193999+00:00,198.875
2019-07-30 22:46:06.761999+00:00,200.625
2019-07-30 22:46:08.784999+00:00,201.5
2019-07-30 22:46:11.747999+00:00,202.375
2019-07-30 22:46:11.966999+00:00,202.375
2019-07-30 22:46:12.754999+00:00,202.375
2019-07-30 22:46:13.569999+00:00,202.375
2019-07-30 22:46:18.506999+00:00,203.25
2019-07-30 22:46:18.700999+00:00,202.375
2019-07-30 22:46:20.641998+00:00,204.125
2019-07-30 22:46:21.245999+00:00,205.0
2019-07-30 22:46:21.878999+00:00,204.125
2019-07-30 22:46:21.960999+00:00,204.125
2019-07-30 22:46:22.597999+00:00,204.125
2019-07-30 22:46:27.457999+00:00,205.0
2019-07-30 22:46:27.681999+00:00,205.0
2019-07-30 22:46:27.757999+00:00,205.0
2019-07-30 22:46:27.835999+00:00,205.0
2019-07-30 22:46:28.070999+00:00,205.0
2019-07-30 22:46:28.184998+00:00,205.0
2019-07-30 22:46:28.504999+00:00,202.375
2019-07-30 22:46:46.989999+00:00,209.375
2019-07-30 22:46:47.070999+00:00,209.375
2019-07-30 22:46:47.152999+00:00,209.375
2019-07-30 22:46:47.230999+00:00,209.375
2019-07-30 22:46:47.340999+00:00,209.375
2019-07-30 22:46:47.417999+00:00,215.5
2019-07-30 22:46:47.495999+00:00,205.0
2019-07-30 22:46:47.572999+00:00,210.25
2019-07-30 22:46:47.661999+00:00,210.24999999999997
2019-07-30 22:46:47.742999+00:00,210.25
2019-07-30 22:46:47.850999+00:00,210.25
2019-07-30 22:46:48.618999+00:00,209.375
2019-07-30 22:46:48.942999+00:00,210.25
2019-07-30 22:47:04.986999+00:00,212.875
2019-07-30 22:47:05.061999+00:00,213.75
2019-07-30 22:47:05.182999+00:00,204.125
2019-07-30 22:47:07.472999+00:00,213.75
2019-07-30 22:47:07.558999+00:00,213.75
2019-07-30 22:47:12.320999+00:00,216.375
2019-07-30 22:47:12.415999+00:00,216.375
2019-07-30 22:47:28.684999+00:00,205.0
2019-07-30 22:47:28.967999+00:00,219.0
2019-07-30 22:47:29.088999+00:00,219.0
2019-07-30 22:47:29.172999+00:00,218.125
2019-07-30 22:47:29.262999+00:00,218.125
2019-07-30 22:47:29.345999+00:00,219.0
2019-07-30 22:47:29.537999+00:00,188.375
2019-07-30 22:47:29.708999+00:00,204.125
2019-07-30 22:47:29.950999+00:00,218.125
2019-07-30 22:47:30.042999+00:00,218.125
2019-07-30 22:47:30.673999+00:00,219.875
2019-07-30 22:47:30.757999+00:00,218.125
2019-07-30 22:47:30.843999+00:00,218.125
2019-07-30 22:47:31.261999+00:00,219.875
2019-07-30 22:47:31.534999+00:00,218.125
2019-07-30 22:47:31.723999+00:00,201.5
2019-07-30 22:47:31.943999+00:00,218.125
2019-07-30 22:47:33.447999+00:00,219.0
2019-07-30 22:47:33.534999+00:00,219.0
2019-07-30 22:47:33.654000+00:00,219.0
2019-07-30 22:47:33.753999+00:00,219.0
2019-07-30 22:47:33.944999+00:00,219.0
2019-07-30 22:47:34.166999+00:00,219.875
2019-07-30 22:47:34.252999+00:00,220.75
2019-07-30 22:47:34.333999+00:00,219.0
2019-07-30 22:47:34.414999+00:00,219.875
2019-07-30 22:47:34.533999+00:00,203.25
2019-07-30 22:47:39.762999+00:00,220.75
2019-07-30 22:47:39.967999+00:00,219.875
2019-07-30 22:47:40.060999+00:00,220.75
2019-07-30 22:47:40.186999+00:00,203.25
2019-07-30 22:47:44.606999+00:00,222.5
2019-07-30 22:47:44.728999+00:00,220.75
2019-07-30 22:47:44.826999+00:00,201.5
2019-07-30 22:47:47.324999+00:00,221.625
2019-07-30 22:47:47.676999+00:00,221.625
2019-07-30 22:47:53.366999+00:00,223.375
2019-07-30 22:47:53.470999+00:00,223.375
2019-07-30 22:47:53.586999+00:00,230.37500000000003
2019-07-30 22:48:36.818999+00:00,233.0
2019-07-30 22:48:37.057999+00:00,205.0
2019-07-30 22:48:41.652999+00:00,233.0
2019-07-30 22:48:41.730999+00:00,233.0
2019-07-30 22:48:42.016999+00:00,233.87500000000003
2019-07-30 22:48:42.165999+00:00,233.875
2019-07-30 22:48:42.267999+00:00,233.875
2019-07-30 22:48:46.136999+00:00,233.875
2019-07-30 22:48:46.253999+00:00,233.875
2019-07-30 22:48:46.443999+00:00,205.0
2019-07-30 22:48:49.695998+00:00,235.625
2019-07-30 22:48:49.771999+00:00,234.75
2019-07-30 22:48:49.848999+00:00,238.25
2019-07-30 22:48:50.017999+00:00,171.74999999999997
2019-07-30 22:48:53.315999+00:00,235.625
2019-07-30 22:48:53.393999+00:00,235.625
2019-07-30 22:48:53.476999+00:00,236.5
2019-07-30 22:49:45.307999+00:00,239.125
2019-07-30 22:49:51.697999+00:00,239.125
2019-07-30 22:49:51.782999+00:00,239.125
2019-07-30 22:50:00.562999+00:00,238.25
2019-07-30 22:50:22.902999+00:00,238.25
2019-07-30 22:50:23.005999+00:00,239.125
2019-07-30 22:50:26.094999+00:00,238.25
2019-07-30 22:50:38.487999+00:00,239.125
2019-07-30 22:50:38.566999+00:00,239.125
2019-07-30 22:50:57.874999+00:00,238.25
2019-07-30 22:50:57.951999+00:00,238.25
2019-07-30 22:51:05.235999+00:00,238.25
2019-07-30 22:51:36.250999+00:00,238.25
2019-07-30 22:51:36.346999+00:00,238.25
2019-07-30 22:52:22.319999+00:00,239.125
2019-07-30 22:52:22.757999+00:00,239.125
2019-07-30 22:52:50.477999+00:00,212.875
2019-07-30 22:52:54.881999+00:00,178.75
2019-07-30 22:53:27.023999+00:00,186.625
2019-07-30 22:53:41.705999+00:00,238.25
2019-07-30 22:53:41.826999+00:00,238.25
2019-07-30 22:53:48.090999+00:00,205.0
2019-07-30 22:53:48.470000+00:00,237.375
2019-07-30 22:54:01.291999+00:00,238.25
2019-07-30 22:54:01.409999+00:00,238.25
2019-07-30 22:56:04.337999+00:00,175.25
2019-07-30 22:56:36.835999+00:00,219.0
2019-07-30 22:56:57.469999+00:00,198.875
2019-07-30 22:56:57.637999+00:00,205.0
2019-07-30 22:57:30.384999+00:00,205.0
2019-07-30 22:57:55.882000+00:00,205.0
2019-07-30 22:57:56.105999+00:00,205.0
2019-07-30 22:59:00.866999+00:00,156.0
2019-07-30 22:59:31.564999+00:00,205.0
2019-07-30 22:59:32.429999+00:00,205.0
2019-07-30 22:59:32.696999+00:00,198.0
2019-07-30 22:59:41.225999+00:00,213.75
2019-07-30 22:59:42.156999+00:00,214.625
2019-07-30 22:59:45.946999+00:00,177.0
2019-07-30 22:59:49.408999+00:00,205.0
2019-07-30 23:00:27.145999+00:00,235.625
2019-07-30 23:00:27.249999+00:00,202.375
2019-07-30 23:00:27.358999+00:00,205.0
2019-07-30 23:00:27.538999+00:00,205.0
2019-07-30 23:00:27.780999+00:00,210.25
2019-07-30 23:00:27.981999+00:00,212.875
2019-07-30 23:00:46.466999+00:00,205.0
2019-07-30 23:00:53.786999+00:00,205.0
2019-07-30 23:00:55.836999+00:00,205.0
2019-07-30 23:00:56.372999+00:00,205.0
2019-07-30 23:00:58.341999+00:00,205.0
2019-07-30 23:00:59.711999+00:00,214.625
2019-07-30 22:43:01.921998+00:00,240.875
2019-07-30 22:43:02.973999+00:00,306.5
2019-07-30 22:43:31.080999+00:00,240.875
2019-07-30 22:43:31.396999+00:00,276.75
2019-07-30 22:43:58.395999+00:00,240.875
2019-07-30 22:43:58.625999+00:00,275.0
2019-07-30 22:44:11.475999+00:00,308.25
2019-07-30 22:44:16.495999+00:00,252.25
2019-07-30 22:44:16.570999+00:00,252.25
2019-07-30 22:44:22.316999+00:00,240.875
2019-07-30 22:44:35.710999+00:00,258.375
2019-07-30 22:44:36.157999+00:00,280.25
2019-07-30 22:44:37.251998+00:00,254.875
2019-07-30 22:44:41.710999+00:00,264.5
2019-07-30 22:45:09.323999+00:00,240.87500000000003
2019-07-30 22:45:10.167999+00:00,240.87500000000003
2019-07-30 22:45:10.250999+00:00,240.875
2019-07-30 22:45:13.536998+00:00,240.87500000000003
2019-07-30 22:45:29.604999+00:00,240.875
2019-07-30 22:45:38.341999+00:00,240.87500000000003
2019-07-30 22:45:38.436999+00:00,240.875
2019-07-30 22:45:38.563999+00:00,266.25
2019-07-30 22:45:52.915999+00:00,240.87500000000003
2019-07-30 22:46:11.747999+00:00,240.87500000000003
2019-07-30 22:46:13.569999+00:00,240.87500000000003
2019-07-30 22:46:21.878999+00:00,240.87500000000003
2019-07-30 22:46:21.960999+00:00,262.75
2019-07-30 22:46:22.127999+00:00,273.25
2019-07-30 22:46:28.070999+00:00,240.87500000000003
2019-07-30 22:46:28.184998+00:00,240.875
2019-07-30 22:46:46.989999+00:00,240.87500000000003
2019-07-30 22:46:47.070999+00:00,240.875
2019-07-30 22:46:47.152999+00:00,240.875
2019-07-30 22:46:47.340999+00:00,269.75
2019-07-30 22:46:47.495999+00:00,275.0
2019-07-30 22:46:47.572999+00:00,249.625
2019-07-30 22:46:47.991999+00:00,275.875
2019-07-30 22:47:07.558999+00:00,240.875
2019-07-30 22:47:12.415999+00:00,240.875
2019-07-30 22:47:29.262999+00:00,240.875
2019-07-30 22:47:29.612999+00:00,275.0
2019-07-30 22:47:29.708999+00:00,289.875
2019-07-30 22:47:30.042999+00:00,240.875
2019-07-30 22:47:30.673999+00:00,240.875
2019-07-30 22:47:30.757999+00:00,240.87500000000003
2019-07-30 22:47:30.843999+00:00,240.875
2019-07-30 22:47:30.977999+00:00,260.125
2019-07-30 22:47:33.447999+00:00,240.875
2019-07-30 22:47:33.534999+00:00,240.875
2019-07-30 22:47:33.753999+00:00,240.875
2019-07-30 22:47:33.944999+00:00,240.87500000000003
2019-07-30 22:47:34.072999+00:00,240.875
2019-07-30 22:47:34.333999+00:00,240.875
2019-07-30 22:47:40.279999+00:00,275.0
2019-07-30 22:47:44.606999+00:00,240.875
2019-07-30 22:47:44.728999+00:00,240.875
2019-07-30 22:47:44.826999+00:00,275.875
2019-07-30 22:47:47.324999+00:00,240.87500000000003
2019-07-30 22:47:53.366999+00:00,240.875
2019-07-30 22:47:53.470999+00:00,240.875
2019-07-30 22:47:53.586999+00:00,249.625
2019-07-30 22:48:37.057999+00:00,275.0
2019-07-30 22:48:41.652999+00:00,240.87500000000003
2019-07-30 22:48:41.730999+00:00,240.875
2019-07-30 22:48:41.933999+00:00,296.875
2019-07-30 22:48:42.515999+00:00,265.375
2019-07-30 22:48:46.136999+00:00,240.87500000000003
2019-07-30 22:48:46.253999+00:00,240.875
2019-07-30 22:48:46.443999+00:00,275.875
2019-07-30 22:48:49.695998+00:00,240.87500000000003
2019-07-30 22:48:49.771999+00:00,240.875
2019-07-30 22:48:49.928999+00:00,275.875
2019-07-30 22:48:53.315999+00:00,240.875
2019-07-30 22:48:53.393999+00:00,240.875
2019-07-30 22:49:21.108999+00:00,242.62500000000003
2019-07-30 22:49:21.223999+00:00,245.25
2019-07-30 22:49:21.299999+00:00,242.625
2019-07-30 22:49:34.032999+00:00,246.125
2019-07-30 22:49:34.107999+00:00,246.125
2019-07-30 22:49:45.307999+00:00,248.75
2019-07-30 22:49:51.697999+00:00,249.625
2019-07-30 22:49:51.782999+00:00,249.625
2019-07-30 22:50:00.482999+00:00,252.25
2019-07-30 22:50:00.562999+00:00,252.25
2019-07-30 22:50:22.745999+00:00,256.625
2019-07-30 22:50:22.902999+00:00,256.625
2019-07-30 22:50:23.005999+00:00,255.75
2019-07-30 22:50:26.094999+00:00,257.5
2019-07-30 22:50:26.398999+00:00,255.75
2019-07-30 22:50:27.556999+00:00,257.5
2019-07-30 22:50:27.635999+00:00,257.5
2019-07-30 22:50:27.815999+00:00,256.625
2019-07-30 22:50:37.728999+00:00,260.125
2019-07-30 22:50:37.833999+00:00,260.125
2019-07-30 22:50:38.487999+00:00,259.25
2019-07-30 22:50:38.566999+00:00,259.25
2019-07-30 22:50:38.645999+00:00,258.375
2019-07-30 22:50:40.014999+00:00,260.125
2019-07-30 22:50:41.157999+00:00,260.125
2019-07-30 22:50:41.288999+00:00,260.125
2019-07-30 22:50:41.376999+00:00,261.0
2019-07-30 22:50:53.076000+00:00,262.75
2019-07-30 22:50:53.150999+00:00,262.75
2019-07-30 22:50:57.874999+00:00,264.5
2019-07-30 22:50:57.951999+00:00,264.5
2019-07-30 22:50:58.561998+00:00,263.625
2019-07-30 22:50:58.709999+00:00,263.625
2019-07-30 22:51:05.235999+00:00,265.375
2019-07-30 22:51:05.325999+00:00,262.75
2019-07-30 22:51:05.419999+00:00,264.5
2019-07-30 22:51:05.540999+00:00,265.375
2019-07-30 22:51:05.668999+00:00,265.37500000000006
2019-07-30 22:51:05.806999+00:00,265.375
2019-07-30 22:51:05.891999+00:00,265.375
2019-07-30 22:51:05.981999+00:00,264.5
2019-07-30 22:51:21.910999+00:00,268.875
2019-07-30 22:51:22.318999+00:00,268.875
2019-07-30 22:51:22.921999+00:00,268.875
2019-07-30 22:51:33.898999+00:00,271.5
2019-07-30 22:51:34.074999+00:00,267.125
2019-07-30 22:51:36.250999+00:00,271.5
2019-07-30 22:51:36.346999+00:00,271.5
2019-07-30 22:51:36.427999+00:00,268.875
2019-07-30 22:51:36.878999+00:00,271.5
2019-07-30 22:51:40.686999+00:00,273.25
2019-07-30 22:51:42.507999+00:00,273.25
2019-07-30 22:51:42.680999+00:00,260.125
2019-07-30 22:51:43.152999+00:00,273.25
2019-07-30 22:51:43.371999+00:00,273.25
2019-07-30 22:51:52.357999+00:00,275.0
2019-07-30 22:51:53.088999+00:00,275.875
2019-07-30 22:51:57.793999+00:00,275.875
2019-07-30 22:51:58.004999+00:00,275.0
2019-07-30 22:51:58.422999+00:00,276.75
2019-07-30 22:51:59.212999+00:00,276.75
2019-07-30 22:52:05.480999+00:00,278.5
2019-07-30 22:52:05.572999+00:00,278.5
2019-07-30 22:52:05.667999+00:00,275.0
2019-07-30 22:52:05.905999+00:00,277.625
2019-07-30 22:52:06.185999+00:00,277.625
2019-07-30 22:52:06.286000+00:00,277.625
2019-07-30 22:52:06.538999+00:00,278.5
2019-07-30 22:52:22.319999+00:00,281.125
2019-07-30 22:52:22.757999+00:00,281.125
2019-07-30 22:52:44.319999+00:00,286.375
2019-07-30 22:52:44.401998+00:00,286.375
2019-07-30 22:52:45.366999+00:00,287.25
2019-07-30 22:52:45.449999+00:00,287.25
2019-07-30 22:52:47.762999+00:00,286.375
2019-07-30 22:52:48.051999+00:00,288.125
2019-07-30 22:52:49.789999+00:00,288.125
2019-07-30 22:52:49.874999+00:00,288.125
2019-07-30 22:52:50.278999+00:00,287.25
2019-07-30 22:52:50.382999+00:00,287.25
2019-07-30 22:52:50.557999+00:00,288.125
2019-07-30 22:52:51.364999+00:00,287.25
2019-07-30 22:52:51.487999+00:00,287.25
2019-07-30 22:52:54.652999+00:00,288.125
2019-07-30 22:52:54.759999+00:00,288.125
2019-07-30 22:52:54.881999+00:00,288.125
2019-07-30 22:53:09.003999+00:00,291.625
2019-07-30 22:53:09.093999+00:00,291.625
2019-07-30 22:53:09.339999+00:00,291.625
2019-07-30 22:53:09.516999+00:00,293.375
2019-07-30 22:53:11.233999+00:00,291.625
2019-07-30 22:53:19.004999+00:00,289.875
2019-07-30 22:53:19.361999+00:00,293.375
2019-07-30 22:53:20.162999+00:00,294.25
2019-07-30 22:53:26.411999+00:00,295.125
2019-07-30 22:53:26.559999+00:00,295.125
2019-07-30 22:53:26.659999+00:00,295.125
2019-07-30 22:53:26.742999+00:00,295.125
2019-07-30 22:53:26.849999+00:00,294.25
2019-07-30 22:53:27.023999+00:00,275.875
2019-07-30 22:53:27.311999+00:00,296.875
2019-07-30 22:53:27.394999+00:00,295.125
2019-07-30 22:53:28.457000+00:00,295.125
2019-07-30 22:53:28.540999+00:00,295.125
2019-07-30 22:53:32.820999+00:00,296.0
2019-07-30 22:53:32.919999+00:00,296.0
2019-07-30 22:53:33.220000+00:00,297.75
2019-07-30 22:53:33.472999+00:00,296.0
2019-07-30 22:53:41.028998+00:00,297.75
2019-07-30 22:53:41.705999+00:00,298.625
2019-07-30 22:53:41.826999+00:00,298.625
2019-07-30 22:53:44.316999+00:00,298.625
2019-07-30 22:53:44.614999+00:00,298.625
2019-07-30 22:53:44.700999+00:00,298.625
2019-07-30 22:53:44.793000+00:00,300.375
2019-07-30 22:53:44.907000+00:00,298.625
2019-07-30 22:53:44.986999+00:00,298.625
2019-07-30 22:53:45.683999+00:00,298.625
2019-07-30 22:53:45.804999+00:00,298.625
2019-07-30 22:53:46.586999+00:00,298.625
2019-07-30 22:53:46.707999+00:00,298.625
2019-07-30 22:53:47.109999+00:00,300.375
2019-07-30 22:53:47.779999+00:00,299.5
2019-07-30 22:53:47.863999+00:00,299.5
2019-07-30 22:53:47.969999+00:00,300.375
2019-07-30 22:53:48.090999+00:00,299.5
2019-07-30 22:53:48.240999+00:00,299.5
2019-07-30 22:53:48.361999+00:00,302.125
2019-07-30 22:53:50.851999+00:00,301.25
2019-07-30 22:53:50.951999+00:00,301.25
2019-07-30 22:53:51.104999+00:00,302.125
2019-07-30 22:53:51.235999+00:00,300.375
2019-07-30 22:53:51.350999+00:00,300.375
2019-07-30 22:53:51.564999+00:00,268.875
2019-07-30 22:53:51.837999+00:00,300.375
2019-07-30 22:53:52.535999+00:00,300.375
2019-07-30 22:54:01.291999+00:00,303.0
2019-07-30 22:54:01.409999+00:00,303.875
2019-07-30 22:54:01.640999+00:00,303.0
2019-07-30 22:54:01.760999+00:00,303.0
2019-07-30 22:54:02.822999+00:00,303.0
2019-07-30 22:54:02.943999+00:00,303.0
2019-07-30 22:54:03.077999+00:00,303.875
2019-07-30 22:54:32.022999+00:00,309.125
2019-07-30 22:54:32.253999+00:00,278.5
2019-07-30 22:54:33.416999+00:00,309.125
2019-07-30 22:54:33.492999+00:00,309.125
2019-07-30 22:54:34.240000+00:00,309.125
2019-07-30 22:54:34.323999+00:00,309.125
2019-07-30 22:54:35.308999+00:00,309.125
2019-07-30 22:54:35.392999+00:00,309.125
2019-07-30 22:54:35.590999+00:00,305.625
2019-07-30 22:54:40.212999+00:00,309.125
2019-07-30 22:54:40.328999+00:00,309.125
2019-07-30 22:54:41.827999+00:00,309.125
2019-07-30 22:54:41.919999+00:00,309.125
2019-07-30 22:55:06.163999+00:00,308.25
2019-07-30 22:55:52.380999+00:00,309.125
2019-07-30 22:55:52.472999+00:00,309.125
2019-07-30 22:55:59.238999+00:00,309.125
2019-07-30 22:55:59.361000+00:00,268.875
2019-07-30 22:56:04.337999+00:00,309.125
2019-07-30 22:56:05.918000+00:00,309.125
2019-07-30 22:56:38.051000+00:00,309.125
2019-07-30 22:56:38.194999+00:00,309.125
2019-07-30 22:56:52.012999+00:00,309.125
2019-07-30 22:56:57.719999+00:00,309.125
2019-07-30 22:57:00.264999+00:00,309.125
2019-07-30 22:57:02.064000+00:00,309.125
2019-07-30 22:57:02.142999+00:00,282.875
2019-07-30 22:57:17.925999+00:00,309.125
2019-07-30 22:57:18.006999+00:00,309.125
2019-07-30 22:57:18.083999+00:00,309.125
2019-07-30 22:57:24.663999+00:00,309.125
2019-07-30 22:57:30.108999+00:00,309.125
2019-07-30 22:57:30.185999+00:00,309.125
2019-07-30 22:57:36.991999+00:00,309.125
2019-07-30 22:57:49.806999+00:00,309.125
2019-07-30 22:57:51.111999+00:00,309.125
2019-07-30 22:57:55.882000+00:00,275.0
2019-07-30 22:57:56.105999+00:00,275.0
2019-07-30 22:59:30.925999+00:00,275.875
2019-07-30 22:59:31.043999+00:00,275.0
2019-07-30 22:59:32.429999+00:00,274.125
2019-07-30 22:59:41.225999+00:00,266.25
2019-07-30 22:59:42.156999+00:00,261.0
2019-07-30 22:59:45.703999+00:00,309.125
2019-07-30 22:59:45.789999+00:00,309.125
2019-07-30 23:00:27.358999+00:00,275.875
2019-07-30 23:00:27.780999+00:00,273.25
2019-07-30 23:00:27.981999+00:00,275.0
2019-07-30 23:00:46.466999+00:00,275.0
2019-07-30 23:00:56.697999+00:00,255.75
2019-07-30 22:34:47.723999+00:00,344.125
2019-07-30 22:34:49.309999+00:00,321.375
2019-07-30 22:35:22.991999+00:00,335.375
2019-07-30 22:43:02.237999+00:00,344.125
2019-07-30 22:43:02.973999+00:00,339.75
2019-07-30 22:43:58.625999+00:00,348.5
2019-07-30 22:44:22.608999+00:00,332.75
2019-07-30 22:44:36.157999+00:00,338.875
2019-07-30 22:46:47.230999+00:00,311.75
2019-07-30 22:46:47.417999+00:00,373.0
2019-07-30 22:46:47.495999+00:00,345.0
2019-07-30 22:46:47.572999+00:00,345.0
2019-07-30 22:47:29.442999+00:00,338.875
2019-07-30 22:47:29.708999+00:00,330.125
2019-07-30 22:47:31.062999+00:00,333.625
2019-07-30 22:47:34.533999+00:00,345.0
2019-07-30 22:48:41.933999+00:00,324.0
2019-07-30 22:48:46.443999+00:00,345.0
2019-07-30 22:50:58.709999+00:00,310.875
2019-07-30 22:51:05.235999+00:00,310.875
2019-07-30 22:51:05.325999+00:00,310.875
2019-07-30 22:51:21.910999+00:00,310.875
2019-07-30 22:51:36.250999+00:00,310.875
2019-07-30 22:51:36.346999+00:00,310.875
2019-07-30 22:51:57.793999+00:00,310.875
2019-07-30 22:52:47.762999+00:00,310.875
2019-07-30 22:52:49.789999+00:00,310.875
2019-07-30 22:52:49.874999+00:00,310.875
2019-07-30 22:52:54.881999+00:00,371.25
2019-07-30 22:53:26.411999+00:00,310.875
2019-07-30 22:53:26.559999+00:00,310.875
2019-07-30 22:53:41.028998+00:00,310.875
2019-07-30 22:53:45.683999+00:00,310.875
2019-07-30 22:53:45.804999+00:00,310.875
2019-07-30 22:53:46.586999+00:00,310.875
2019-07-30 22:53:46.707999+00:00,310.875
2019-07-30 22:53:47.109999+00:00,310.875
2019-07-30 22:53:50.851999+00:00,310.875
2019-07-30 22:53:50.951999+00:00,310.875
2019-07-30 22:53:52.535999+00:00,310.875
2019-07-30 22:54:33.416999+00:00,310.875
2019-07-30 22:54:33.492999+00:00,310.875
2019-07-30 22:54:34.240000+00:00,310.875
2019-07-30 22:54:34.323999+00:00,310.875
2019-07-30 22:54:35.308999+00:00,310.875
2019-07-30 22:54:35.392999+00:00,310.875
2019-07-30 22:54:40.212999+00:00,311.75
2019-07-30 22:54:40.328999+00:00,311.75
2019-07-30 22:54:41.827999+00:00,312.625
2019-07-30 22:54:41.919999+00:00,312.625
2019-07-30 22:55:06.163999+00:00,317.875
2019-07-30 22:55:06.244999+00:00,315.25
2019-07-30 22:55:23.939999+00:00,321.375
2019-07-30 22:55:52.380999+00:00,327.5
2019-07-30 22:55:52.472999+00:00,327.5
2019-07-30 22:55:59.108999+00:00,328.375
2019-07-30 22:55:59.238999+00:00,328.375
2019-07-30 22:55:59.518999+00:00,328.375
